año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;1;60,1295;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Copiapó;3101;Atacama
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;1;204,636;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Copiapó;3101;Atacama
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;1;239,618;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Copiapó;3101;Atacama
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;0,082;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 02 | Aluminio;;ECOSIGLOEXPORT SPA;ECOSIGLOEXPORT SPA;77736185-6;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;0,19;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;;ECOSIGLOEXPORT SPA;ECOSIGLOEXPORT SPA;77736185-6;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;0,852;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;5469780;NORTE VERDE SPA CASA MATRIZ;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;76173211-0;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;1,064;Pretratamiento de plásticos;45;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 02 | Aluminio;5469780;NORTE VERDE SPA CASA MATRIZ;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;76173211-0;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;1,732;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 02 | Aluminio;5469780;NORTE VERDE SPA CASA MATRIZ;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;76173211-0;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;3,02;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 01 | Cobre, bronce, latón;;ECOSIGLOEXPORT SPA;ECOSIGLOEXPORT SPA;77736185-6;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;4,84;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 01 | Cobre, bronce, latón;;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;76831044-0;La Serena;4101;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;5,051;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;1496978;MAMUT S.A.;MAMUT S.A.;99583940-7;San Joaquín;13129;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;8,184;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;76831044-0;La Serena;4101;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;8,46;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 02 | Aluminio;;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;COMERCIALIZADORA DE PRODUCTOS METALICOS FERROSOS PICUNCHES  SPA;76831044-0;La Serena;4101;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;10,242;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 01 | Cobre, bronce, latón;5469780;NORTE VERDE SPA CASA MATRIZ;RECUPERADORA DE EXCEDENTES INDUSTRIALES NORTE VERDE SPA;76173211-0;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;13,46;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 12 | Hierro y acero galvanizados;5471595;CASA MATRIZ;RECICLAJE Y COMERCIALIZACION DE EXCEDENTES MINEROS Y ARTICULOS DE REMA;76337798-9;Tierra Amarilla;3103;Atacama
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;13,91;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5468895;RECIPET SA;RECIPET S.A.;96931540-8;Santiago;13101;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;24,128;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;COMERCIALIZADORA ECOCIR SPA;COMERCIALIZADORA ECOCIR SPA;76993976-8;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;46,41;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;COMERCIALIZADORA  ECOMAX SPA;COMERCIALIZADORA  ECOMAX SPA;76591878-2;Lampa;13302;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;106,617;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5460689;GREENPLAST S.A.;GREENPLAST SPA;76267533-1;Lampa;13302;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;108,112;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;161,82;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;5451966;CENTRO DE RECICLAJE ANTOFAGASTA;ACEROS AZA S.A.;92176000-0;Antofagasta;2101;Antofagasta
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;277,62;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 05 | Hierro y acero no galvanizados;5471595;CASA MATRIZ;RECICLAJE Y COMERCIALIZACION DE EXCEDENTES MINEROS Y ARTICULOS DE REMA;76337798-9;Tierra Amarilla;3103;Atacama
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;509,78;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;5462051;SOREPA COQUIMBO;SOC RECUPERADORA DE PAPEL SPA;86359300-K;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5472639;PUNTO ECO;MARIO ENRIQUE ESPEJO PAREDES;6959040-3;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-27,40725744;-70,26638752;3101;Copiapó;Copiapó;3;Atacama;Gestores de residuos;2;670,701;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5462051;SOREPA COQUIMBO;SOC RECUPERADORA DE PAPEL SPA;86359300-K;Coquimbo;4102;Coquimbo
2023;I.R.A.R;5490422;Punto Limpio Municipal;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-30,60977762;-71,19257014;4301;Ovalle;Limarí;4;Coquimbo;Otras actividades;2;1,59;Preparación para la reutilización;122;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;76545857-9;Ovalle;4301;Coquimbo
2023;I.R.A.R;5490422;Punto Limpio Municipal;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-30,60977762;-71,19257014;4301;Ovalle;Limarí;4;Coquimbo;Otras actividades;2;4,89;Preparación para la reutilización;122;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;;SOLUCIONES INTEGRALES OLECCH SPA;SOLUCIONES INTEGRALES OLECCH SPA;77659362-1;Ovalle;4301;Coquimbo
2023;I.R.A.R;5490422;Punto Limpio Municipal;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-30,60977762;-71,19257014;4301;Ovalle;Limarí;4;Coquimbo;Otras actividades;2;10,842;Preparación para la reutilización;122;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;76545857-9;Ovalle;4301;Coquimbo
2023;I.R.A.R;5490422;Punto Limpio Municipal;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;O8411;Actividades de la administración pública en general;O841100;-30,60977762;-71,19257014;4301;Ovalle;Limarí;4;Coquimbo;Otras actividades;2;44,748;Preparación para la reutilización;122;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;CONSTRUCTORA Y ALUMINIOS DIAZ SPA;76545857-9;Ovalle;4301;Coquimbo
2023;I.R.A.R;5491259;Recicladora Miramar;TRANSPORTES Y RECICLADORA MIRAMAR SPA;77190236-7;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-36,8347633;-73,137782;8108;San Pedro de la Paz;Concepción;8;Biobío;Otras actividades;1;1,021;Reciclaje de plásticos;18;Valorización;2;04 | Residuos de las industrias del cuero, de la piel y textil;02 | Residuos de la industria textil;04 02 99 | Residuos no especificados en otra categoría;5491259;Recicladora Miramar;TRANSPORTES Y RECICLADORA MIRAMAR SPA;77190236-7;San Pedro de la Paz;8108;Biobío
2023;I.R.A.R;5491259;Recicladora Miramar;TRANSPORTES Y RECICLADORA MIRAMAR SPA;77190236-7;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-36,8347633;-73,137782;8108;San Pedro de la Paz;Concepción;8;Biobío;Otras actividades;1;1,54;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5491259;Recicladora Miramar;TRANSPORTES Y RECICLADORA MIRAMAR SPA;77190236-7;San Pedro de la Paz;8108;Biobío
